step,phase,episode,success_rate,task_return,regularized_return,final_distance,episode_length,correction_norm,gate,critic_loss,actor_loss,alpha_loss,alpha,mean_log_prob
123,train_episode,0,1.0,1.0,0.9991652264958247,nan,123,0.0018187070159408135,0.024390243902439025,,,,,
523,train_episode,1,0.0,0.0,-0.021841545106144618,nan,400,0.014083381406962872,0.1875,0.005803755950182676,4.768166542053223,0.0,0.10000000149011612,16.161252975463867
923,train_episode,2,0.0,0.0,-0.0231144797115121,nan,400,0.014839393217116595,0.1975,0.014445273205637932,7.275175094604492,0.0,0.10000000149011612,16.158044815063477
1063,train_episode,3,1.0,1.0,0.9943156554480084,nan,140,0.010124808682927063,0.12857142857142856,0.013566918671131134,8.224663734436035,0.0,0.10000000149011612,16.212539672851562
1463,train_episode,4,0.0,0.0,0.0,nan,400,0.0,0.0,0.01321800984442234,11.004852294921875,0.0,0.10000000149011612,16.217594146728516
1863,train_episode,5,0.0,0.0,-0.0352570282877423,nan,400,0.021999568054452537,0.285,0.03543879836797714,13.714564323425293,0.0,0.10000000149011612,16.2675838470459
2002,train_episode,6,1.0,1.0,0.9961215718300082,nan,139,0.006890317679737969,0.08633093525179857,0.02121022157371044,14.748822212219238,0.0,0.10000000149011612,16.262264251708984
2402,train_episode,7,0.0,0.0,0.0,nan,400,0.0,0.0,0.4017552137374878,17.492355346679688,0.0,0.10000000149011612,16.288490295410156
2527,train_episode,8,1.0,1.0,0.9954375454457477,nan,125,0.008309088289737702,0.096,0.2485787570476532,18.30862808227539,0.0,0.10000000149011612,16.305543899536133
2681,train_episode,9,1.0,1.0,0.9959822601522319,nan,154,0.006045569895536868,0.07142857142857142,0.19588392972946167,19.39547348022461,0.0,0.10000000149011612,16.3465518951416
2819,train_episode,10,1.0,1.0,0.9933410823345185,nan,138,0.01079948737785436,0.12318840579710146,0.1501297652721405,20.390296936035156,0.0,0.10000000149011612,16.308448791503906
2969,train_episode,11,1.0,1.0,0.9963350733276457,nan,150,0.005911864191293716,0.07333333333333333,0.18719252943992615,21.355728149414062,0.0,0.10000000149011612,16.33318328857422
3121,train_episode,12,1.0,1.0,0.996755032823421,nan,152,0.004735423840190235,0.05263157894736842,3.9699277877807617,22.215267181396484,0.0,0.10000000149011612,16.294368743896484
3290,train_episode,13,1.0,1.0,0.99655721061863,nan,169,0.004628011593099176,0.05325443786982249,1.2585328817367554,23.30693817138672,0.0,0.10000000149011612,16.40329360961914
3690,train_episode,14,0.0,0.0,0.0,nan,400,0.0,0.0,0.6048694252967834,25.168901443481445,0.0,0.10000000149011612,16.4371395111084
3857,train_episode,15,1.0,1.0,0.9939963078824803,nan,167,0.008270421695566462,0.09580838323353294,0.6553549766540527,26.339330673217773,0.0,0.10000000149011612,16.412012100219727
3990,train_episode,16,1.0,1.0,0.9979625959997066,nan,133,0.003671292075537201,0.045112781954887216,2.811575412750244,27.216995239257812,0.0,0.10000000149011612,16.36223793029785
4390,train_episode,17,0.0,0.0,0.0,nan,400,0.0,0.0,1.1074490547180176,29.997751235961914,0.0,0.10000000149011612,16.41531753540039
4536,train_episode,18,1.0,1.0,1.0,nan,146,0.0,0.0,0.8296264410018921,30.383573532104492,0.0,0.10000000149011612,16.44760513305664
4654,train_episode,19,1.0,1.0,0.9953781388234347,nan,118,0.007717363915200961,0.07627118644067797,1.4089504480361938,31.53754997253418,0.0,0.10000000149011612,16.39894676208496
4787,train_episode,20,1.0,1.0,0.9956384439719841,nan,133,0.006983043443887753,0.07518796992481203,2.4300036430358887,32.351661682128906,0.0,0.10000000149011612,16.337284088134766
4941,train_episode,21,1.0,1.0,0.9952931080944836,nan,154,0.0062635668686458045,0.06493506493506493,1.8390833139419556,33.35753631591797,0.0,0.10000000149011612,16.271284103393555
5139,train_episode,22,1.0,1.0,0.9915254131192341,nan,198,0.009034418585625563,0.09595959595959595,3.913546085357666,34.217254638671875,0.0,0.10000000149011612,16.528343200683594
5310,train_episode,23,1.0,1.0,1.0,nan,171,0.0,0.0,2.6200473308563232,34.734291076660156,0.0,0.10000000149011612,16.430171966552734
5474,train_episode,24,1.0,1.0,1.0,nan,164,0.0,0.0,1.2018275260925293,36.44538116455078,0.0,0.10000000149011612,16.445493698120117
5874,train_episode,25,0.0,0.0,0.0,nan,400,0.0,0.0,2.9571828842163086,38.227149963378906,0.0,0.10000000149011612,16.40023422241211
6002,train_episode,26,1.0,1.0,0.9937544440384954,nan,128,0.009895662777125835,0.1015625,1.9452612400054932,38.5768928527832,0.0,0.10000000149011612,16.51448631286621
6216,train_episode,27,1.0,1.0,0.9964128930587322,nan,214,0.004104357177966109,0.0514018691588785,1.5819060802459717,40.17528533935547,0.0,0.10000000149011612,16.447542190551758
6397,train_episode,28,1.0,1.0,0.9919168954249471,nan,181,0.010116354824759024,0.11602209944751381,3.566070079803467,41.0694580078125,0.0,0.10000000149011612,16.479032516479492
6540,train_episode,29,1.0,1.0,0.9982139052124694,nan,143,0.002939987849522304,0.03496503496503497,10.682123184204102,41.339996337890625,0.0,0.10000000149011612,16.481204986572266
6807,train_episode,30,1.0,1.0,1.0,nan,267,0.0,0.0,3.6517131328582764,43.80092239379883,0.0,0.10000000149011612,16.493074417114258
6947,train_episode,31,1.0,1.0,0.9956954861758277,nan,140,0.00659719386271068,0.07142857142857142,8.598085403442383,44.626644134521484,0.0,0.10000000149011612,16.65239906311035
7059,train_episode,32,1.0,1.0,0.9962741328403354,nan,112,0.006437910587659904,0.0625,6.753667831420898,44.500282287597656,0.0,0.10000000149011612,16.50763702392578
7209,train_episode,33,1.0,1.0,0.9948684354778379,nan,150,0.007348374923070272,0.08,8.970914840698242,44.56137466430664,0.0,0.10000000149011612,16.661235809326172
7326,train_episode,34,1.0,1.0,0.9947067190660164,nan,117,0.009204076459774604,0.09401709401709402,1.0052152872085571,46.545387268066406,0.0,0.10000000149011612,16.694013595581055
7485,train_episode,35,1.0,1.0,1.0,nan,159,0.0,0.0,4.000175952911377,46.59879684448242,0.0,0.10000000149011612,16.59540557861328
7636,train_episode,36,1.0,1.0,1.0,nan,151,0.0,0.0,2.1713991165161133,48.09119415283203,0.0,0.10000000149011612,16.461971282958984
7760,train_episode,37,1.0,1.0,0.9947615173179657,nan,124,0.0073618043454424026,0.06451612903225806,4.276510238647461,47.71498489379883,0.0,0.10000000149011612,16.716312408447266
7876,train_episode,38,1.0,1.0,0.999153315811418,nan,116,0.0015579404887454264,0.017241379310344827,4.000603199005127,50.23320770263672,0.0,0.10000000149011612,16.429706573486328
8030,train_episode,39,1.0,1.0,0.9982426583301276,nan,154,0.002426439726894552,0.025974025974025976,5.303692817687988,49.16015625,0.0,0.10000000149011612,16.600963592529297
8153,train_episode,40,1.0,1.0,0.996983210532926,nan,123,0.005260620296486025,0.056910569105691054,6.384705066680908,49.803585052490234,0.0,0.10000000149011612,16.535736083984375
8305,train_episode,41,1.0,1.0,0.9952290054410696,nan,152,0.006979788555518577,0.07894736842105263,6.3867292404174805,50.302799224853516,0.0,0.10000000149011612,16.60641860961914
8705,train_episode,42,0.0,0.0,0.0,nan,400,0.0,0.0,7.854644775390625,52.546268463134766,0.0,0.10000000149011612,16.560693740844727
8840,train_episode,43,1.0,1.0,0.9982104015070945,nan,135,0.002790293373443462,0.02962962962962963,4.729339599609375,54.94905090332031,0.0,0.10000000149011612,16.660236358642578
8975,train_episode,44,1.0,1.0,1.0,nan,135,0.0,0.0,2.0228793621063232,53.120296478271484,0.0,0.10000000149011612,16.691452026367188
9159,train_episode,45,1.0,1.0,0.9991706707049162,nan,184,0.000987194802450097,0.010869565217391304,4.115823745727539,56.28467559814453,0.0,0.10000000149011612,16.43911361694336
9297,train_episode,46,1.0,1.0,0.9962600923376158,nan,138,0.00590185000412706,0.06521739130434782,9.138151168823242,56.229881286621094,0.0,0.10000000149011612,16.55529022216797
9697,train_episode,47,0.0,0.0,0.0,nan,400,0.0,0.0,11.462696075439453,58.21137619018555,0.0,0.10000000149011612,16.4645938873291
9836,train_episode,48,1.0,1.0,0.9926111726555973,nan,139,0.010318241048631051,0.10071942446043165,4.166234970092773,58.70426559448242,0.0,0.10000000149011612,16.580276489257812
10028,train_episode,49,1.0,1.0,0.9963655118830502,nan,192,0.003958010619195799,0.041666666666666664,13.675348281860352,58.93583297729492,0.0,0.10000000149011612,16.72709846496582
10157,train_episode,50,1.0,1.0,1.0,nan,129,0.0,0.0,4.0844621658325195,59.003658294677734,0.0,0.10000000149011612,16.76738929748535
10557,train_episode,51,0.0,0.0,-0.007472422148566693,nan,400,0.00418834918178618,0.0475,4.95731258392334,61.173179626464844,0.0,0.10000000149011612,16.614990234375
10764,train_episode,52,1.0,1.0,1.0,nan,207,0.0,0.0,4.491670608520508,61.54253387451172,0.0,0.10000000149011612,16.632871627807617
10887,train_episode,53,1.0,1.0,0.9926734223030507,nan,123,0.011977662582223008,0.12195121951219512,2.7850069999694824,62.15735626220703,0.0,0.10000000149011612,16.521604537963867
11057,train_episode,54,1.0,1.0,0.9966230631805957,nan,170,0.0037382836727535024,0.03529411764705882,2.8019564151763916,62.73773956298828,0.0,0.10000000149011612,16.626632690429688
11198,train_episode,55,1.0,1.0,0.9965234713628888,nan,141,0.0052771772792998784,0.05673758865248227,6.341555595397949,63.642616271972656,0.0,0.10000000149011612,16.304967880249023
11351,train_episode,56,1.0,1.0,0.9958810899639502,nan,153,0.005912516728725309,0.06535947712418301,8.91274642944336,64.34968566894531,0.0,0.10000000149011612,16.57333755493164
11503,train_episode,57,1.0,1.0,1.0,nan,152,0.0,0.0,4.848262310028076,65.50843048095703,0.0,0.10000000149011612,16.728321075439453
11652,train_episode,58,1.0,1.0,0.9967424575239421,nan,149,0.004496926929326665,0.04697986577181208,6.957498550415039,63.73828887939453,0.0,0.10000000149011612,16.72900390625
11814,train_episode,59,1.0,1.0,1.0,nan,162,0.0,0.0,9.871223449707031,65.77011108398438,0.0,0.10000000149011612,16.641857147216797
12214,train_episode,60,0.0,0.0,0.0,nan,400,0.0,0.0,9.812847137451172,67.25093078613281,0.0,0.10000000149011612,16.425743103027344
12351,train_episode,61,1.0,1.0,0.9953571272082626,nan,137,0.0066604180818926675,0.06569343065693431,18.00388526916504,68.27885437011719,0.0,0.10000000149011612,16.655187606811523
12463,train_episode,62,1.0,1.0,1.0,nan,112,0.0,0.0,8.47411060333252,68.25728607177734,0.0,0.10000000149011612,16.5851993560791
12611,train_episode,63,1.0,1.0,0.9938770959619433,nan,148,0.008491629382243028,0.08783783783783784,5.162838935852051,68.25206756591797,0.0,0.10000000149011612,16.738624572753906
12926,train_episode,64,1.0,1.0,0.9876284744357691,nan,315,0.0076896684510367255,0.0761904761904762,11.220300674438477,71.09271240234375,0.0,0.10000000149011612,16.542213439941406
13081,train_episode,65,1.0,1.0,1.0,nan,155,0.0,0.0,7.965909004211426,72.37159729003906,0.0,0.10000000149011612,16.75109100341797
13199,train_episode,66,1.0,1.0,0.9991235247347503,nan,118,0.001585977246700707,0.01694915254237288,16.58700180053711,70.91439056396484,0.0,0.10000000149011612,16.472984313964844
13328,train_episode,67,1.0,1.0,0.9963783242506906,nan,129,0.006222107960272205,0.06976744186046512,8.384273529052734,70.95442199707031,0.0,0.10000000149011612,16.65939712524414
13480,train_episode,68,1.0,1.0,1.0,nan,152,0.0,0.0,23.838727951049805,70.00527954101562,0.0,0.10000000149011612,16.92852020263672
13646,train_episode,69,1.0,1.0,1.0,nan,166,0.0,0.0,8.954984664916992,70.10641479492188,0.0,0.10000000149011612,16.856157302856445
13868,train_episode,70,1.0,1.0,0.9904106508009135,nan,222,0.00900385931536958,0.0945945945945946,11.529012680053711,70.77481079101562,0.0,0.10000000149011612,16.84427261352539
14000,train_episode,71,1.0,1.0,1.0,nan,132,0.0,0.0,21.340744018554688,73.1526870727539,0.0,0.10000000149011612,16.710140228271484
14140,train_episode,72,1.0,1.0,1.0,nan,140,0.0,0.0,8.653316497802734,71.82953643798828,0.0,0.10000000149011612,16.816268920898438
14540,train_episode,73,0.0,0.0,0.0,nan,400,0.0,0.0,30.81827163696289,74.20867919921875,0.0,0.10000000149011612,16.724374771118164
