step,phase,episode,success_rate,task_return,regularized_return,final_distance,episode_length,correction_norm,gate,critic_loss,actor_loss,alpha_loss,alpha,mean_log_prob
172,train_episode,0,1.0,1.0,0.9011165720061399,nan,172,0.07466123898535273,1.0,,,,,
316,train_episode,1,1.0,1.0,0.9114294590021018,nan,144,0.07737500369290097,1.0,0.07228635251522064,3.4423720836639404,0.0,0.10000000149011612,16.2136287689209
716,train_episode,2,0.0,0.0,-0.2335947431041859,nan,400,0.07525483027100563,1.0,0.156180277466774,5.841017723083496,0.0,0.10000000149011612,16.173831939697266
863,train_episode,3,1.0,1.0,0.91534586987691,nan,147,0.07469755631624436,1.0,0.014129195362329483,6.835368633270264,0.0,0.10000000149011612,16.23312759399414
1016,train_episode,4,1.0,1.0,0.9104361484525726,nan,153,0.07558593270825405,1.0,0.2430713176727295,7.860053062438965,0.0,0.10000000149011612,16.244977951049805
1149,train_episode,5,1.0,1.0,0.9213680573506281,nan,133,0.07567425276663967,1.0,0.05431654304265976,8.733505249023438,0.0,0.10000000149011612,16.250558853149414
1295,train_episode,6,1.0,1.0,0.9151185347582214,nan,146,0.07493761962611381,1.0,0.4142431318759918,9.800694465637207,0.0,0.10000000149011612,16.26531410217285
1695,train_episode,7,0.0,0.0,-0.23299598340527136,nan,400,0.07507101873401552,1.0,0.6127832531929016,12.02737808227539,0.0,0.10000000149011612,16.406774520874023
1834,train_episode,8,1.0,1.0,0.9206471187644638,nan,139,0.07422136008846673,1.0,0.6474274396896362,13.099676132202148,0.0,0.10000000149011612,16.418659210205078
1966,train_episode,9,1.0,1.0,0.9216963183833286,nan,132,0.07570625452155416,1.0,0.11255636811256409,14.313148498535156,0.0,0.10000000149011612,16.600887298583984
2121,train_episode,10,1.0,1.0,0.9050638446817174,nan,155,0.07716972075643078,1.0,0.8643953800201416,15.258062362670898,0.0,0.10000000149011612,16.53142738342285
2306,train_episode,11,1.0,1.0,0.8871526040835306,nan,185,0.07691506380970414,1.0,2.316934585571289,16.288475036621094,0.0,0.10000000149011612,16.542320251464844
2458,train_episode,12,1.0,1.0,0.9030687882797792,nan,152,0.07881327588601332,1.0,0.8326055407524109,17.520526885986328,0.0,0.10000000149011612,16.410442352294922
2595,train_episode,13,1.0,1.0,0.9135240306146443,nan,137,0.0782835179409624,1.0,0.30992311239242554,18.461238861083984,0.0,0.10000000149011612,16.625770568847656
2766,train_episode,14,1.0,1.0,0.8935352116706781,nan,171,0.07790504156323204,1.0,0.8524755239486694,19.524213790893555,0.0,0.10000000149011612,16.518978118896484
2932,train_episode,15,1.0,1.0,0.8941554130637087,nan,166,0.0787977824907705,1.0,2.1463444232940674,20.593374252319336,0.0,0.10000000149011612,16.5124568939209
3074,train_episode,16,1.0,1.0,0.9186775650829078,nan,142,0.07436661988916532,1.0,4.468639373779297,21.38719367980957,0.0,0.10000000149011612,16.62793731689453
3474,train_episode,17,0.0,0.0,-0.24899315730435773,nan,400,0.0778558012098074,1.0,0.38306713104248047,24.048398971557617,0.0,0.10000000149011612,16.743732452392578
3674,train_episode,18,1.0,1.0,0.8777339894731994,nan,200,0.07696092268452048,1.0,1.9995733499526978,25.3118896484375,0.0,0.10000000149011612,16.79405403137207
3787,train_episode,19,1.0,1.0,0.9337860867613926,nan,113,0.07541993975771212,1.0,0.7694476842880249,26.39518165588379,0.0,0.10000000149011612,16.69771957397461
4187,train_episode,20,0.0,0.0,-0.23713624498923308,nan,400,0.07592372882645577,1.0,1.8603307008743286,28.89378547668457,0.0,0.10000000149011612,16.84005355834961
4328,train_episode,21,1.0,1.0,0.916495006682817,nan,141,0.075762632626591,1.0,5.335418224334717,29.751323699951172,0.0,0.10000000149011612,16.80879783630371
4728,train_episode,22,0.0,0.0,-0.24921980864019136,nan,400,0.07777482446748764,1.0,3.2924633026123047,32.626182556152344,0.0,0.10000000149011612,16.998775482177734
4884,train_episode,23,1.0,1.0,0.9095510534709319,nan,156,0.07504661947202224,1.0,5.246090888977051,33.17858123779297,0.0,0.10000000149011612,16.986698150634766
5284,train_episode,24,0.0,0.0,-0.2559156356845051,nan,400,0.0790215690806508,1.0,1.5595810413360596,36.084312438964844,0.0,0.10000000149011612,17.093399047851562
5447,train_episode,25,1.0,1.0,0.8985518812434747,nan,163,0.07798235986861715,1.0,1.6469032764434814,37.2742805480957,0.0,0.10000000149011612,17.183094024658203
5847,train_episode,26,0.0,0.0,-0.23668480538763115,nan,400,0.07584713474847377,1.0,1.5716040134429932,39.388954162597656,0.0,0.10000000149011612,17.09433364868164
6247,train_episode,27,0.0,0.0,-0.2515639122808354,nan,400,0.07818347754888237,1.0,2.952890396118164,42.06632995605469,0.0,0.10000000149011612,17.168670654296875
6406,train_episode,28,1.0,1.0,0.9082165281753988,nan,159,0.0748963880838838,1.0,1.018798828125,43.14141845703125,0.0,0.10000000149011612,16.9779052734375
6561,train_episode,29,1.0,1.0,0.9100219471845776,nan,155,0.07499610507680524,1.0,13.117288589477539,44.468902587890625,0.0,0.10000000149011612,17.233413696289062
6961,train_episode,30,0.0,0.0,-0.24780834256671364,nan,400,0.07766679492779076,1.0,1.5820128917694092,46.42818069458008,0.0,0.10000000149011612,17.338544845581055
7339,train_episode,31,1.0,1.0,0.7539173015509733,nan,378,0.07972150257537289,1.0,8.519912719726562,46.47368240356445,0.0,0.10000000149011612,17.554182052612305
7481,train_episode,32,1.0,1.0,0.9152972867857898,nan,142,0.07606962067403004,1.0,1.77150297164917,48.19097137451172,0.0,0.10000000149011612,17.285507202148438
7635,train_episode,33,1.0,1.0,0.9022761073196306,nan,154,0.0785380115176176,1.0,4.88463020324707,49.72032928466797,0.0,0.10000000149011612,17.15477752685547
7797,train_episode,34,1.0,1.0,0.8958822581451387,nan,162,0.07908352869160382,1.0,1.9520606994628906,49.70817184448242,0.0,0.10000000149011612,17.15732765197754
